fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,type_red,type_white,PCA1,PCA2,LDA1,LDA2
7.1,0.72,0.0,1.8,0.123,6.0,14.0,0.99627,3.45,0.58,9.8,5,1,0,-105.04467395536479,-0.9439132908192677,1.8219922278075844,0.9454429576934458
7.9,0.66,0.0,1.4,0.096,6.0,13.0,0.99569,3.43,0.58,9.5,5,1,0,-106.0387425687117,-0.7369169846293946,1.3894012980505226,0.8178774373899182
7.8,0.7,0.06,1.9,0.079,20.0,35.0,0.99628,3.4,0.69,10.9,5,1,0,-81.4686476129798,7.954873727810231,0.5484340209426041,0.895611900710727
6.1,0.64,0.02,2.4,0.069,26.0,46.0,0.99358,3.47,0.45,11.0,5,1,0,-69.38215978715205,11.34431358978114,0.2307435108678641,-0.13029549389121622
7.5,0.59,0.22,1.8,0.082,43.0,60.0,0.99499,3.1,0.42,9.2,5,1,0,-51.96603806384313,24.708336214411055,1.660566947120112,-1.328026516699398
7.0,0.58,0.28,4.8,0.085,12.0,69.0,0.99633,3.32,0.7,11.0,6,1,0,-50.03262964761422,-7.405973024168547,0.3115432339700814,-0.3487932698585224
6.8,0.64,0.0,2.7,0.123,15.0,33.0,0.99538,3.44,0.63,11.3,6,1,0,-84.49821622995111,3.5696284059049175,0.2653823939277999,0.2331410828653939
6.8,0.64,0.0,2.7,0.123,15.0,33.0,0.99538,3.44,0.63,11.3,6,1,0,-84.49821622995111,3.5696284059049175,0.2653823939277999,0.2331410828653939
6.3,1.02,0.0,2.0,0.083,17.0,24.0,0.99437,3.59,0.55,11.2,4,1,0,-92.83810439814269,7.527590812949288,1.3666202888929138,2.8043836850670756
9.8,0.45,0.38,2.5,0.081,34.0,66.0,0.99726,3.15,0.58,9.8,5,1,0,-48.13142709820741,14.599663789819138,0.5318154113595742,-1.0834294295742195
8.2,0.78,0.0,2.2,0.089,13.0,26.0,0.9978,3.37,0.46,9.6,4,1,0,-91.78245836604482,3.170790875771993,2.4211974606368694,1.4371254768324815
8.5,0.37,0.32,1.8,0.066,26.0,51.0,0.99456,3.38,0.72,11.8,6,1,0,-64.5601687178901,10.184687602015302,-1.7770774276114352,-0.9978804945833567
7.2,0.57,0.05,2.3,0.081,16.0,36.0,0.99564,3.38,0.6,10.3,6,1,0,-81.36690907859979,3.849306305950786,0.6333227779919964,-0.19365190686314374
7.2,0.57,0.05,2.3,0.081,16.0,36.0,0.99564,3.38,0.6,10.3,6,1,0,-81.36690907859979,3.849306305950786,0.6333227779919964,-0.19365190686314374
10.4,0.43,0.5,2.3,0.068,13.0,19.0,0.996,3.1,0.87,11.4,6,1,0,-98.61844418989301,4.742279382193933,-1.3324288049427713,-0.07788399879748956
6.9,0.41,0.31,2.0,0.079,21.0,51.0,0.99668,3.47,0.55,9.5,6,1,0,-65.64801708802526,5.326809757543745,0.9894617081803243,-1.322279344421947
5.5,0.49,0.03,1.8,0.044,28.0,87.0,0.9908,3.5,0.82,14.0,8,1,0,-29.054804914355962,4.041671813811456,-3.217519251869734,-0.9653103569954572
5.0,0.38,0.01,1.6,0.048,26.0,60.0,0.99084,3.7,0.75,14.0,6,1,0,-55.79496667440957,8.179183199164731,-3.6407522123472904,-1.2319019126023734
7.3,0.44,0.2,1.6,0.049,24.0,64.0,0.9935,3.38,0.57,11.7,6,1,0,-52.35115995257671,5.307800142763656,-1.09731557465312,-0.9681382714194066
5.9,0.46,0.0,1.9,0.077,25.0,44.0,0.99385,3.5,0.53,11.2,5,1,0,-71.57401306963399,10.808256174777142,-0.4808066407452447,-1.169785635705009
7.5,0.58,0.2,2.0,0.073,34.0,44.0,0.99494,3.1,0.43,9.3,5,1,0,-69.55273470102787,19.55860806705731,1.5386543169748423,-1.0610092066581318
7.8,0.58,0.13,2.1,0.102,17.0,36.0,0.9944,3.24,0.53,11.2,6,1,0,-81.16033713761728,4.815116135472932,0.11233928809765892,-0.16529670524051945
8.0,0.715,0.22,2.3,0.075,13.0,81.0,0.99688,3.24,0.54,9.5,6,1,0,-38.22833235435222,-9.225624159995009,2.3141334614261635,0.427314821833443
8.5,0.4,0.4,6.3,0.05,3.0,10.0,0.99566,3.28,0.56,12.0,4,1,0,-109.44470267348008,-2.8284811752704146,-1.5394110535557295,-0.25574089751092105
7.0,0.69,0.0,1.9,0.114,3.0,10.0,0.99636,3.35,0.6,9.7,6,1,0,-109.60582955833088,-2.959785728199297,1.91820819662936,0.6741197958379295
8.0,0.715,0.22,2.3,0.075,13.0,81.0,0.99688,3.24,0.54,9.5,6,1,0,-38.22833235435222,-9.225624159995009,2.3141334614261635,0.427314821833443
9.8,0.3,0.39,1.7,0.062,3.0,9.0,0.9948,3.14,0.57,11.5,7,1,0,-110.6167210161332,-2.754449541798275,-1.286148362596115,-0.7019015993718459
7.1,0.46,0.2,1.9,0.077,28.0,54.0,0.9956,3.37,0.64,10.4,6,1,0,-61.16933781930456,11.464475286694114,0.1410234328820602,-1.193902636238477
7.1,0.46,0.2,1.9,0.077,28.0,54.0,0.9956,3.37,0.64,10.4,6,1,0,-61.16933781930456,11.464475286694114,0.1410234328820602,-1.193902636238477
7.9,0.765,0.0,2.0,0.084,9.0,22.0,0.99619,3.33,0.68,10.9,6,1,0,-96.58712595783933,0.17716268462023638,0.9349198442489324,1.474793119178789
8.7,0.63,0.28,2.7,0.096,17.0,69.0,0.99734,3.26,0.63,10.2,6,1,0,-49.007134704336835,-2.615587608384236,1.2567932884609008,0.1965255815173563
7.0,0.42,0.19,2.3,0.071,18.0,36.0,0.99476,3.39,0.56,10.9,5,1,0,-80.92048397570008,5.799838826967432,-0.35355467827957276,-1.0522549616236092
11.3,0.37,0.5,1.8,0.09,20.0,47.0,0.99734,3.15,0.57,10.5,5,1,0,-69.81078914552722,5.221493762841289,-0.20063787799566138,-0.5809250108814231
7.1,0.16,0.44,2.5,0.068,17.0,31.0,0.99328,3.35,0.54,12.4,6,1,0,-86.0130324656416,5.963082351094221,-2.3893444891906435,-2.36492588453514
8.0,0.6,0.08,2.6,0.056,3.0,7.0,0.99286,3.22,0.37,13.0,5,1,0,-112.52283730255994,-2.2599220029901668,-1.0728462360423077,0.8738979171644683
7.0,0.6,0.3,4.5,0.068,20.0,110.0,0.99914,3.3,1.17,10.2,5,1,0,-8.330622746321326,-8.871382452337233,0.7141316405208192,-0.6417676242228755
7.0,0.6,0.3,4.5,0.068,20.0,110.0,0.99914,3.3,1.17,10.2,5,1,0,-8.330622746321326,-8.871382452337233,0.7141316405208192,-0.6417676242228755
7.6,0.74,0.0,1.9,0.1,6.0,12.0,0.99521,3.36,0.59,11.0,5,1,0,-106.99801276468833,-0.49015245404806507,0.8097267736997145,1.3280135026145774
8.2,0.635,0.1,2.1,0.073,25.0,60.0,0.99638,3.29,0.75,10.9,6,1,0,-56.00249974971881,7.190368021412507,0.2663014962448306,0.18608381912405167
5.9,0.395,0.13,2.4,0.056,14.0,28.0,0.99362,3.62,0.67,12.4,6,1,0,-89.60271437636627,3.723359372790202,-1.9007017199440512,-0.7478395857963106
7.5,0.755,0.0,1.9,0.084,6.0,12.0,0.99672,3.34,0.49,9.7,4,1,0,-106.98978117800868,-0.49301392540658223,2.2285839695540446,1.2675737153785311
8.2,0.635,0.1,2.1,0.073,25.0,60.0,0.99638,3.29,0.75,10.9,6,1,0,-56.00249974971881,7.190368021412507,0.2663014962448306,0.18608381912405167
6.6,0.63,0.0,4.3,0.093,51.0,77.5,0.99558,3.2,0.45,9.5,5,1,0,-33.026394015860234,28.636323082183566,1.3625261030756621,-1.5739378568740459
6.6,0.63,0.0,4.3,0.093,51.0,77.5,0.99558,3.2,0.45,9.5,5,1,0,-33.026394015860234,28.636323082183566,1.3625261030756621,-1.5739378568740459
7.2,0.53,0.14,2.1,0.064,15.0,29.0,0.99323,3.35,0.61,12.1,6,1,0,-88.42478848666843,4.452509626027732,-1.1593799361716082,-0.11666917971156246
5.7,0.6,0.0,1.4,0.063,11.0,18.0,0.99191,3.45,0.56,12.2,6,1,0,-100.05041956814766,3.0266135622182166,-0.8896060382909029,0.16592864098657098
5.2,0.645,0.0,2.15,0.08,15.0,28.0,0.99444,3.78,0.61,12.5,6,1,0,-89.38522930799098,4.694274095216542,-0.7063707617860951,0.7776503232435439
6.7,0.86,0.07,2.0,0.1,20.0,57.0,0.99598,3.6,0.74,11.7,6,1,0,-60.04269306180831,3.0072891984289716,0.6377264774637897,1.786821190411025
9.1,0.37,0.32,2.1,0.064,4.0,15.0,0.99576,3.3,0.8,11.2,6,1,0,-104.52810547400539,-3.1171612245314337,-1.2005948511342694,-0.33093652132296875
8.0,0.28,0.44,1.8,0.081,28.0,68.0,0.99501,3.36,0.66,11.2,5,1,0,-47.553694101039504,8.301067321523629,-1.206567931954199,-1.9938307380093718
7.6,0.79,0.21,2.3,0.087,21.0,68.0,0.9955,3.12,0.44,9.2,5,1,0,-49.08766599824019,1.4970203694214936,2.701254158253119,0.32783592557933167
7.5,0.61,0.26,1.9,0.073,24.0,88.0,0.99612,3.3,0.53,9.8,5,1,0,-28.962873173255428,-0.10079893721745549,1.5761644610931718,-0.4752613962682483
9.7,0.69,0.32,2.5,0.088,22.0,91.0,0.9979,3.29,0.62,10.1,5,1,0,-26.482296721357912,-2.7203905647856015,1.4119513844596998,0.7058132719778278
6.8,0.68,0.09,3.9,0.068,15.0,29.0,0.99524,3.41,0.52,11.1,4,1,0,-88.34113359674996,4.507707662299972,0.4108504578923477,0.6022209875516253
9.7,0.69,0.32,2.5,0.088,22.0,91.0,0.9979,3.29,0.62,10.1,5,1,0,-26.482296721357912,-2.7203905647856015,1.4119513844596998,0.7058132719778278
7.0,0.62,0.1,1.4,0.071,27.0,63.0,0.996,3.28,0.61,9.2,5,1,0,-52.64457625721908,8.443477788267758,1.7729924080902901,-0.6075296207348525
7.5,0.61,0.26,1.9,0.073,24.0,88.0,0.99612,3.3,0.53,9.8,5,1,0,-28.962873173255428,-0.10079893721745549,1.5761644610931718,-0.4752613962682483
6.5,0.51,0.15,3.0,0.064,12.0,27.0,0.9929,3.33,0.59,12.8,6,1,0,-91.00575292323016,2.016505793434813,-1.5360393048115455,-0.319241440717736
8.0,1.18,0.21,1.9,0.083,14.0,41.0,0.99532,3.34,0.47,10.5,5,1,0,-76.9711076955583,0.7566860137858977,2.8391663375731757,3.7712768029246577
7.0,0.36,0.21,2.3,0.086,20.0,65.0,0.99558,3.4,0.54,10.1,6,1,0,-52.23332010652822,1.206734702101444,0.2807291184828023,-1.797468000521454
7.0,0.36,0.21,2.4,0.086,24.0,69.0,0.99556,3.4,0.53,10.1,6,1,0,-47.43832079909509,4.202873567050337,0.2366576030009397,-1.9105586503119212
7.5,0.63,0.27,2.0,0.083,17.0,91.0,0.99616,3.26,0.58,9.8,6,1,0,-27.60667477455849,-7.590270340249387,1.7459450576500435,-0.34048049594238977
5.4,0.74,0.0,1.2,0.041,16.0,46.0,0.99258,4.01,0.59,12.5,6,1,0,-71.67779845102692,1.5791234604473576,-1.171557891155932,1.7527082704336423
9.9,0.44,0.46,2.2,0.091,10.0,41.0,0.99638,3.18,0.69,11.9,6,1,0,-77.8752326192662,-3.1375177799214162,-0.8438436365845181,-0.08390801827159947
7.5,0.63,0.27,2.0,0.083,17.0,91.0,0.99616,3.26,0.58,9.8,6,1,0,-27.60667477455849,-7.590270340249387,1.7459450576500435,-0.34048049594238977
9.7,0.66,0.34,2.6,0.094,12.0,88.0,0.99796,3.26,0.66,10.1,5,1,0,-31.639925806757734,-11.778224653973737,1.4314831639862053,0.6728075947076047
5.0,0.74,0.0,1.2,0.041,16.0,46.0,0.99258,4.01,0.59,12.5,6,1,0,-71.67502370036361,1.5818348002824072,-1.057179920299012,1.6402028250589473
9.1,0.34,0.42,1.8,0.058,9.0,18.0,0.99392,3.18,0.55,11.4,5,1,0,-100.50015253054589,1.06628290685637,-1.233537393809213,-0.8173739883546106
9.1,0.36,0.39,1.8,0.06,21.0,55.0,0.99495,3.18,0.82,11.0,7,1,0,-61.78575995320036,4.407891916626052,-1.252920007494483,-1.2394877316743664
6.7,0.46,0.24,1.7,0.077,18.0,34.0,0.9948,3.39,0.6,10.6,6,1,0,-82.88902239376291,6.2335383709658005,0.08346400558715261,-0.921044767019808
6.7,0.46,0.24,1.7,0.077,18.0,34.0,0.9948,3.39,0.6,10.6,6,1,0,-82.88902239376291,6.2335383709658005,0.08346400558715261,-0.921044767019808
6.7,0.46,0.24,1.7,0.077,18.0,34.0,0.9948,3.39,0.6,10.6,6,1,0,-82.88902239376291,6.2335383709658005,0.08346400558715261,-0.921044767019808
6.7,0.46,0.24,1.7,0.077,18.0,34.0,0.9948,3.39,0.6,10.6,6,1,0,-82.88902239376291,6.2335383709658005,0.08346400558715261,-0.921044767019808
6.5,0.52,0.11,1.8,0.073,13.0,38.0,0.9955,3.34,0.52,9.3,5,1,0,-80.10218268191483,0.46387571724239146,1.5230116181184459,-0.8344199140021126
7.4,0.6,0.26,2.1,0.083,17.0,91.0,0.99616,3.29,0.56,9.8,6,1,0,-27.601774261135173,-7.586483416736899,1.64870863198821,-0.5079935960120073
7.4,0.6,0.26,2.1,0.083,17.0,91.0,0.99616,3.29,0.56,9.8,6,1,0,-27.601774261135173,-7.586483416736899,1.64870863198821,-0.5079935960120073
7.8,0.87,0.26,3.8,0.107,31.0,67.0,0.99668,3.26,0.46,9.2,5,1,0,-47.758995993190844,11.504531970698475,2.69423891501809,0.8289654837724805
8.4,0.39,0.1,1.7,0.075,6.0,25.0,0.99581,3.09,0.43,9.7,6,1,0,-94.34695374724916,-3.4361308662720043,1.031101910327885,-1.1832574902683082
9.1,0.775,0.22,2.2,0.079,12.0,48.0,0.9976,3.18,0.51,9.6,5,1,0,-70.59348592042329,-2.7693760372927474,2.418403679541466,1.2939814956402538
7.2,0.835,0.0,2.0,0.166,4.0,11.0,0.99608,3.39,0.52,10.0,5,1,0,-108.40721035897904,-2.2091412072532757,2.3598054711111875,1.4876771763059122
6.6,0.58,0.02,2.4,0.069,19.0,40.0,0.99387,3.38,0.66,12.6,6,1,0,-76.80515022566128,5.881953418028857,-1.140118199661156,-0.021786604211273132
6.0,0.5,0.0,1.4,0.057,15.0,26.0,0.99448,3.36,0.45,9.5,5,1,0,-91.35153378550893,5.108573682466656,1.2100440875345835,-0.9778643358878768
6.0,0.5,0.0,1.4,0.057,15.0,26.0,0.99448,3.36,0.45,9.5,5,1,0,-91.35153378550893,5.108573682466656,1.2100440875345835,-0.9778643358878768
6.0,0.5,0.0,1.4,0.057,15.0,26.0,0.99448,3.36,0.45,9.5,5,1,0,-91.35153378550893,5.108573682466656,1.2100440875345835,-0.9778643358878768
7.5,0.51,0.02,1.7,0.084,13.0,31.0,0.99538,3.36,0.54,10.5,6,1,0,-86.93543591706232,2.0355299547442933,0.4308739740474718,-0.3774470503712625
7.5,0.51,0.02,1.7,0.084,13.0,31.0,0.99538,3.36,0.54,10.5,6,1,0,-86.93543591706232,2.0355299547442933,0.4308739740474718,-0.3774470503712625
7.5,0.51,0.02,1.7,0.084,13.0,31.0,0.99538,3.36,0.54,10.5,6,1,0,-86.93543591706232,2.0355299547442933,0.4308739740474718,-0.3774470503712625
7.6,0.54,0.02,1.7,0.085,17.0,31.0,0.99589,3.37,0.51,10.4,6,1,0,-86.03915069073719,5.929480797896173,0.6998368841725334,-0.22448265344306376
7.5,0.51,0.02,1.7,0.084,13.0,31.0,0.99538,3.36,0.54,10.5,6,1,0,-86.93543591706232,2.0355299547442933,0.4308739740474718,-0.3774470503712625
11.5,0.42,0.48,2.6,0.077,8.0,20.0,0.99852,3.09,0.53,11.0,5,1,0,-98.75793220232752,-0.35127792617861986,0.05341834459174488,0.2766914743446253
8.2,0.44,0.24,2.3,0.063,10.0,28.0,0.99613,3.25,0.53,10.2,6,1,0,-90.50627957885102,-0.19641849320350555,0.5015174131151171,-0.6188989735313807
6.1,0.59,0.01,2.1,0.056,5.0,13.0,0.99472,3.52,0.56,11.4,5,1,0,-106.23195143788433,-1.6717613426065288,0.044279698085081365,0.4860577294908203
7.2,0.655,0.03,1.8,0.078,7.0,12.0,0.99587,3.34,0.39,9.5,5,1,0,-106.76642710630178,0.47919520482897493,2.035686869129529,0.5115408190407016
7.2,0.655,0.03,1.8,0.078,7.0,12.0,0.99587,3.34,0.39,9.5,5,1,0,-106.76642710630178,0.47919520482897493,2.035686869129529,0.5115408190407016
6.9,0.57,0.0,2.8,0.081,21.0,41.0,0.99518,3.41,0.52,10.8,5,1,0,-75.35826598898696,7.609368490629158,0.2884696057228063,-0.3236976159816392
9.0,0.6,0.29,2.0,0.069,32.0,73.0,0.99654,3.34,0.57,10.0,5,1,0,-41.78134510384599,11.064512417023748,0.7786052697693782,-0.03571928303855335
7.2,0.62,0.01,2.3,0.065,8.0,46.0,0.99332,3.32,0.51,11.8,6,1,0,-73.43241251965856,-6.191293916391392,-0.2956424314376339,0.32604622773891995
7.6,0.645,0.03,1.9,0.086,14.0,57.0,0.9969,3.37,0.46,10.3,5,1,0,-61.38913509188818,-2.8480421282338813,1.6474927742229049,0.33035066233616334
7.6,0.645,0.03,1.9,0.086,14.0,57.0,0.9969,3.37,0.46,10.3,5,1,0,-61.38913509188818,-2.8480421282338813,1.6474927742229049,0.33035066233616334
7.2,0.58,0.03,2.3,0.077,7.0,28.0,0.99568,3.35,0.52,10.0,5,1,0,-91.1708570272511,-3.1114215852069655,1.141136258407435,0.01795476078429644
6.1,0.32,0.25,1.8,0.086,5.0,32.0,0.99464,3.36,0.44,10.1,5,1,0,-87.73808472835813,-5.968200202251327,0.580553965245929,-1.8460389390091332
6.1,0.34,0.25,1.8,0.084,4.0,28.0,0.99464,3.36,0.44,10.1,5,1,0,-91.85659627217312,-6.040091931875792,0.642474198951115,-1.6687293052029932
7.3,0.43,0.24,2.5,0.078,27.0,67.0,0.99648,3.6,0.59,11.1,6,1,0,-48.717080459694614,7.578770122851237,-0.39120874703793085,-0.8529354842562052
7.4,0.64,0.17,5.4,0.168,52.0,98.0,0.99736,3.28,0.5,9.5,5,1,0,-12.803123041470233,25.01642209509442,1.6338306521572201,-1.537873991762127
11.6,0.475,0.4,1.4,0.091,6.0,28.0,0.99704,3.07,0.65,10.03333333,6,1,0,-91.46290608798624,-4.142591934476612,0.3587034961287264,0.3099488008636783
9.2,0.54,0.31,2.3,0.112,11.0,38.0,0.99699,3.24,0.56,10.9,5,1,0,-80.55728151103756,-1.4823356961968048,0.578781124842613,0.16190093467136799
8.3,0.85,0.14,2.5,0.093,13.0,54.0,0.99724,3.36,0.54,10.1,5,1,0,-64.51285738401965,-3.1324091806785064,2.1776666788132895,1.7466006990593548
11.6,0.475,0.4,1.4,0.091,6.0,28.0,0.99704,3.07,0.65,10.03333333,6,1,0,-91.46290608798624,-4.142591934476612,0.3587034961287264,0.3099488008636783
8.0,0.83,0.27,2.0,0.08,11.0,63.0,0.99652,3.29,0.48,9.8,4,1,0,-56.21564562641413,-7.123246182436201,2.534956854281266,1.4182978692841686
7.2,0.605,0.02,1.9,0.096,10.0,31.0,0.995,3.46,0.53,11.8,6,1,0,-87.60495781537544,-0.8740521851639472,-0.047465327592083884,0.5085831856340484
7.8,0.5,0.09,2.2,0.115,10.0,42.0,0.9971,3.18,0.62,9.5,5,1,0,-76.87349955571791,-3.3551925982834576,1.5755603926239703,-0.8947481541475156
7.3,0.74,0.08,1.7,0.094,10.0,45.0,0.99576,3.24,0.5,9.8,5,1,0,-73.9721421059668,-4.042989216258707,2.197130400126454,0.6060614071096171
6.9,0.54,0.3,2.2,0.088,9.0,105.0,0.99725,3.25,1.18,10.5,6,1,0,-15.760949513750377,-18.52425627472175,0.4498992520254658,-0.8809910484706703
8.0,0.77,0.32,2.1,0.079,16.0,74.0,0.99656,3.27,0.5,9.8,6,1,0,-44.38127962714036,-4.731579885256507,2.2938778189675992,0.8546600097136738
6.6,0.61,0.0,1.6,0.069,4.0,8.0,0.99396,3.33,0.37,10.4,4,1,0,-111.3424515692268,-1.5397791560639296,1.0904530691052206,0.24559671895779986
7.5,0.58,0.56,3.1,0.153,5.0,14.0,0.99476,3.21,1.03,11.6,6,1,0,-105.22717101681067,-1.8755177888513674,-0.707136827643777,-0.004920520168072907
7.7,0.75,0.27,3.8,0.11,34.0,89.0,0.99664,3.24,0.45,9.3,5,1,0,-25.667291918245255,9.46654413600479,2.3500394286350947,-0.16610043967480384
7.2,0.56,0.26,2.0,0.083,13.0,100.0,0.99586,3.26,0.52,9.9,5,1,0,-19.739120996377874,-13.512038840748751,1.6697731729988858,-0.8270035712936675
8.2,0.885,0.2,1.4,0.086,7.0,31.0,0.9946,3.11,0.46,10.0,5,1,0,-88.29473345075284,-3.8226947123107737,2.330568660594325,1.736125435815406
5.2,0.49,0.26,2.3,0.09,23.0,74.0,0.9953,3.71,0.62,12.2,6,1,0,-42.79862366495482,2.116629455947668,-0.5834089831709163,-0.7569185360283547
7.2,0.45,0.15,2.0,0.078,10.0,28.0,0.99609,3.29,0.51,9.9,6,1,0,-90.51024821431416,-0.19964055221164428,1.0184803057972374,-0.8958140788880372
7.5,0.57,0.02,2.6,0.077,11.0,35.0,0.99557,3.36,0.62,10.8,6,1,0,-83.45345571073588,-0.7853697513334814,0.2438467802537439,0.05001951883729246
7.5,0.57,0.02,2.6,0.077,11.0,35.0,0.99557,3.36,0.62,10.8,6,1,0,-83.45345571073588,-0.7853697513334814,0.2438467802537439,0.05001951883729246
6.8,0.83,0.09,1.8,0.074,4.0,25.0,0.99534,3.38,0.45,9.6,5,1,0,-94.7800494390347,-5.370193351726957,2.4739051722616363,1.5223220494362866
8.0,0.6,0.22,2.1,0.08,25.0,105.0,0.99613,3.3,0.49,9.9,5,1,0,-12.183304948301869,-2.9569454330554947,1.4637325519234115,-0.554203213315312
8.0,0.6,0.22,2.1,0.08,25.0,105.0,0.99613,3.3,0.49,9.9,5,1,0,-12.183304948301869,-2.9569454330554947,1.4637325519234115,-0.554203213315312
7.1,0.755,0.15,1.8,0.107,20.0,84.0,0.99593,3.19,0.5,9.5,5,1,0,-33.753506918118056,-3.0952167389024234,2.6531467356280305,0.005915967036202528
8.0,0.81,0.25,3.4,0.076,34.0,85.0,0.99668,3.19,0.42,9.2,5,1,0,-29.57993976863981,10.35372464627346,2.6165359967322814,0.3653342490583999
7.4,0.64,0.07,1.8,0.1,8.0,23.0,0.9961,3.3,0.58,9.6,5,1,0,-95.8347938195857,-1.0282147036759666,1.703719445600026,0.2550758300227373
7.4,0.64,0.07,1.8,0.1,8.0,23.0,0.9961,3.3,0.58,9.6,5,1,0,-95.8347938195857,-1.0282147036759666,1.703719445600026,0.2550758300227373
6.6,0.64,0.31,6.1,0.083,7.0,49.0,0.99718,3.35,0.68,10.3,5,1,0,-70.56393625935826,-7.724617093937389,1.0466561137019366,0.06095031332660069
6.7,0.48,0.02,2.2,0.08,36.0,111.0,0.99524,3.1,0.53,9.7,5,1,0,-3.862059598284131,6.412724800368228,1.2554266512659784,-2.3793034004335722
6.0,0.49,0.0,2.3,0.068,15.0,33.0,0.99292,3.58,0.59,12.5,6,1,0,-84.51618867066546,3.566167509184808,-1.6126887228152984,-0.3438751552403106
8.0,0.64,0.22,2.4,0.094,5.0,33.0,0.99612,3.37,0.58,11.0,5,1,0,-86.7582325375119,-6.185937481842191,0.6982793073120915,0.822998556336096
7.1,0.62,0.06,1.3,0.07,5.0,12.0,0.9942,3.17,0.48,9.8,5,1,0,-107.23647589403568,-1.4821754676988625,1.4546163670797172,0.05398748684484774
8.0,0.52,0.25,2.0,0.078,19.0,59.0,0.99612,3.3,0.48,10.2,5,1,0,-58.3191225944042,1.5698367072226844,0.9572057349804948,-0.5369113979199752
6.4,0.57,0.14,3.9,0.07,27.0,73.0,0.99669,3.32,0.48,9.2,5,1,0,-42.79971320105868,6.269707331748408,1.8404774425956003,-1.1402074762481345
8.6,0.685,0.1,1.6,0.092,3.0,12.0,0.99745,3.31,0.65,9.55,6,1,0,-107.68137041375849,-3.4311907511349777,1.8182390404673676,1.1647260536643675
8.7,0.675,0.1,1.6,0.09,4.0,11.0,0.99745,3.31,0.65,9.55,5,1,0,-108.43154053183017,-2.232662135029529,1.7295582428411007,1.1262122106101864
7.3,0.59,0.26,2.0,0.08,17.0,104.0,0.99584,3.28,0.52,9.9,5,1,0,-14.949055233626607,-10.51966343894993,1.6576804011152355,-0.6799968431090863
7.0,0.6,0.12,2.2,0.083,13.0,28.0,0.9966,3.52,0.62,10.2,7,1,0,-89.83032210244005,2.7298848335203965,0.933765290305786,0.32038747130475315
7.2,0.67,0.0,2.2,0.068,10.0,24.0,0.9956,3.42,0.72,11.1,6,1,0,-94.4037271904305,0.7115378002755764,0.22050189527219882,0.8699164012641418
7.9,0.69,0.21,2.1,0.08,33.0,141.0,0.9962,3.25,0.51,9.9,5,1,0,24.659584563638713,-3.28324051211205,1.885222256857743,-0.5187540883108258
7.9,0.69,0.21,2.1,0.08,33.0,141.0,0.9962,3.25,0.51,9.9,5,1,0,24.659584563638713,-3.28324051211205,1.885222256857743,-0.5187540883108258
7.6,0.3,0.42,2.0,0.052,6.0,24.0,0.9963,3.44,0.82,11.9,6,1,0,-95.31530881908616,-3.1897828737633223,-1.4677964974783613,-0.8196265233541545
7.2,0.33,0.33,1.7,0.061,3.0,13.0,0.996,3.23,1.1,10.0,8,1,0,-106.69615459903595,-3.64247153643721,-0.5439589531601441,-1.388768356888269
8.0,0.5,0.39,2.6,0.082,12.0,46.0,0.9985,3.43,0.62,10.7,6,1,0,-72.52246027068497,-2.295362495943229,0.8272186108650266,-0.01941196040914365
7.7,0.28,0.3,2.0,0.062,18.0,34.0,0.9952,3.28,0.9,11.3,7,1,0,-82.88730211079523,6.238060368672218,-1.6410215125521646,-1.7284434162369047
8.2,0.24,0.34,5.1,0.062,8.0,22.0,0.9974,3.22,0.94,10.9,6,1,0,-96.68288214710037,-0.70290068922744,-1.4476259605962605,-1.7410587141066778
6.0,0.51,0.0,2.1,0.064,40.0,54.0,0.995,3.54,0.93,10.7,6,1,0,-58.466253873811524,23.16384753760524,-0.896832011339472,-1.1580577361826967
8.1,0.29,0.36,2.2,0.048,35.0,53.0,0.995,3.27,1.01,12.4,7,1,0,-60.57994831440161,18.51407341314586,-2.8253119108266835,-1.7973265105720804
6.0,0.51,0.0,2.1,0.064,40.0,54.0,0.995,3.54,0.93,10.7,6,1,0,-58.466253873811524,23.16384753760524,-0.896832011339472,-1.1580577361826967
6.6,0.96,0.0,1.8,0.082,5.0,16.0,0.9936,3.5,0.44,11.9,6,1,0,-103.33041763131448,-2.359817469967065,1.0132416971901221,2.782043828445407
6.4,0.47,0.4,2.4,0.071,8.0,19.0,0.9963,3.56,0.73,10.6,6,1,0,-99.70277530781291,-0.09817473058821728,0.12154451571229852,-0.2642088813296089
8.2,0.24,0.34,5.1,0.062,8.0,22.0,0.9974,3.22,0.94,10.9,6,1,0,-96.68288214710037,-0.70290068922744,-1.4476259605962605,-1.7410587141066778
9.9,0.57,0.25,2.0,0.104,12.0,89.0,0.9963,3.04,0.9,10.1,5,1,0,-30.69277153531899,-12.023403426015818,0.49626731003862673,-0.32423160875262586
10.0,0.32,0.59,2.2,0.077,3.0,15.0,0.9994,3.2,0.78,9.6,5,1,0,-104.74478655917524,-4.098255933051072,0.6106949047402398,-0.6286957515528077
6.2,0.58,0.0,1.6,0.065,8.0,18.0,0.9966,3.56,0.84,9.4,5,1,0,-100.70197579209324,0.10086076257835806,1.0351414090175795,0.11793217251873586
10.0,0.32,0.59,2.2,0.077,3.0,15.0,0.9994,3.2,0.78,9.6,5,1,0,-104.74478655917524,-4.098255933051072,0.6106949047402398,-0.6286957515528077
